"","TowID","StationID","TowNum","TowTime","Tide","BottomDepth","CableOut","Duration"
"15305",15306,5395,1,1899-12-30 14:00:00,"4",29,200,10
"15306",15307,5395,3,1899-12-30 14:28:00,"4",29,200,10
"15307",15308,5396,1,1899-12-30 12:23:00,"4",34,225,10
"15308",15309,5396,3,1899-12-30 12:52:00,"4",34,225,10
"15309",15310,5396,2,1899-12-30 12:37:00,"4",34,225,10
"15310",15311,5397,3,1899-12-30 11:48:00,"4",18,100,2.5
"15311",15312,5397,1,1899-12-30 11:03:00,"4",18,150,10
"15312",15313,5397,2,1899-12-30 11:18:00,"4",18,150,5
"15313",15314,5398,1,1899-12-30 09:51:00,"4",13,100,10
"15314",15315,5398,2,1899-12-30 10:05:00,"4",13,100,10
"15315",15316,5398,3,1899-12-30 10:17:00,"4",13,100,10
"15316",15317,5399,1,1899-12-30 09:01:00,"4",40,225,10
"15317",15318,5399,2,1899-12-30 09:15:00,"4",40,225,10
"15318",15319,5399,3,1899-12-30 09:28:00,"4",40,225,10
"15319",15320,5400,1,1899-12-30 07:54:00,"4",18,150,10
"15320",15321,5400,2,1899-12-30 08:08:00,"4",18,150,10
"15321",15322,5400,3,1899-12-30 08:23:00,"4",18,150,10
"15322",15323,5401,2,1899-12-30 11:56:00,"2",33,225,10
"15323",15324,5401,3,1899-12-30 12:10:00,"2",33,225,10
"15324",15325,5401,1,1899-12-30 11:42:00,"2",33,225,10
"15325",15326,5402,3,1899-12-30 13:01:00,"2",13,100,10
"15326",15327,5402,2,1899-12-30 12:48:00,"2",13,100,10
"15327",15328,5402,1,1899-12-30 12:35:00,"2",13,100,10
"15328",15329,5403,2,1899-12-30 07:38:00,"4",36,225,10
"15329",15330,5403,3,1899-12-30 07:56:00,"4",36,225,10
"15330",15331,5403,1,1899-12-30 07:26:00,"4",36,225,10
"15331",15332,5404,2,1899-12-30 13:36:00,"2",9,75,10
"15332",15333,5404,1,1899-12-30 13:21:00,"2",9,75,10
"15333",15334,5404,3,1899-12-30 14:02:00,"2",9,75,10
"15334",15335,5405,1,1899-12-30 08:42:00,"4",36,225,10
"15335",15336,5405,3,1899-12-30 09:10:00,"4",36,225,10
"15336",15337,5405,2,1899-12-30 08:56:00,"4",36,225,10
"15337",15338,5406,3,1899-12-30 10:06:00,"1",18,150,10
"15338",15339,5406,2,1899-12-30 09:49:00,"1",18,150,10
"15339",15340,5406,1,1899-12-30 09:32:00,"1",18,150,10
"15340",15341,5407,1,1899-12-30 10:27:00,"1",18,150,10
"15341",15342,5407,2,1899-12-30 10:40:00,"1",18,150,10
"15342",15343,5407,3,1899-12-30 10:57:00,"1",18,150,10
"15343",15344,5408,3,1899-12-30 07:14:00,"4",28,200,10
"15344",15345,5408,1,1899-12-30 06:45:00,"4",28,200,10
"15345",15346,5408,2,1899-12-30 07:00:00,"4",28,200,10
"15346",15347,5409,3,1899-12-30 08:34:00,"4",8,75,10
"15347",15348,5409,1,1899-12-30 08:07:00,"4",8,75,10
"15348",15349,5409,2,1899-12-30 08:21:00,"4",8,75,10
"15349",15350,5410,1,1899-12-30 08:57:00,"4",30,200,10
"15350",15351,5410,2,1899-12-30 09:12:00,"4",30,200,10
"15351",15352,5410,3,1899-12-30 09:26:00,"4",30,200,10
"15352",15353,5411,2,1899-12-30 15:06:00,"2",34,225,10
"15353",15354,5411,3,1899-12-30 15:21:00,"2",34,225,10
"15354",15355,5411,1,1899-12-30 14:52:00,"2",34,225,10
"15355",15356,5412,2,1899-12-30 14:11:00,"2",38,225,10
"15356",15357,5412,3,1899-12-30 14:25:00,"3",38,225,10
"15357",15358,5412,1,1899-12-30 13:57:00,"2",38,225,10
"15358",15359,5413,1,1899-12-30 12:26:00,"2",30,200,10
"15359",15360,5413,2,1899-12-30 12:47:00,"2",30,175,10
"15360",15361,5413,3,1899-12-30 13:02:00,"2",30,175,10
"15361",15362,5414,2,1899-12-30 10:10:00,"4",22,175,10
"15362",15363,5414,1,1899-12-30 09:55:00,"4",22,175,10
"15363",15364,5414,3,1899-12-30 10:25:00,"4",22,175,10
"15364",15365,5415,2,1899-12-30 11:20:00,"4",21,175,10
"15365",15366,5415,3,1899-12-30 11:35:00,"4",21,175,10
"15366",15367,5415,1,1899-12-30 11:04:00,"4",21,175,10
"15367",15368,5416,3,1899-12-30 11:29:00,"4",22,175,10
"15368",15369,5416,2,1899-12-30 11:16:00,"4",22,175,10
"15369",15370,5416,1,1899-12-30 11:03:00,"4",22,175,10
"15370",15371,5417,1,1899-12-30 12:49:00,"1",20,150,10
"15371",15372,5417,2,1899-12-30 13:03:00,"1",20,150,10
"15372",15373,5417,3,1899-12-30 13:16:00,"1",20,150,10
"15373",15374,5418,3,1899-12-30 12:23:00,"4",7,75,10
"15374",15375,5418,2,1899-12-30 12:08:00,"4",7,75,10
"15375",15376,5418,1,1899-12-30 11:54:00,"4",7,75,10
"15376",15377,5419,2,1899-12-30 10:19:00,"4",6,75,10
"15377",15378,5419,3,1899-12-30 10:33:00,"4",6,75,10
"15378",15379,5419,1,1899-12-30 10:05:00,"4",6,75,10
"15379",15380,5420,1,1899-12-30 09:15:00,"4",25,175,10
"15380",15381,5420,2,1899-12-30 09:28:00,"4",25,175,10
"15381",15382,5420,3,1899-12-30 09:41:00,"4",25,175,10
"15382",15383,5421,1,1899-12-30 08:11:00,"4",30,200,10
"15383",15384,5421,2,1899-12-30 08:24:00,"4",30,200,10
"15384",15385,5421,3,1899-12-30 08:38:00,"4",30,200,10
"15385",15386,5422,1,1899-12-30 07:20:00,"2",20,150,10
"15386",15387,5422,3,1899-12-30 07:49:00,"2",20,150,10
"15387",15388,5422,2,1899-12-30 07:35:00,"2",20,150,10
"15388",15389,5423,2,1899-12-30 13:15:00,"1",12,100,10
"15389",15390,5423,3,1899-12-30 13:28:00,"1",12,100,10
"15390",15391,5423,1,1899-12-30 13:02:00,"1",12,100,10
"15391",15392,5424,1,1899-12-30 13:50:00,"2",32,225,10
"15392",15393,5424,2,1899-12-30 14:04:00,"2",32,225,10
"15393",15394,5424,3,1899-12-30 14:18:00,"2",32,225,10
"15394",15395,5425,3,1899-12-30 12:46:00,"4",31,200,10
"15395",15396,5425,1,1899-12-30 12:18:00,"4",31,200,10
"15396",15397,5425,2,1899-12-30 12:32:00,"4",31,200,10
"15397",15398,5426,1,1899-12-30 11:12:00,"4",13,75,10
"15398",15399,5426,3,1899-12-30 11:41:00,"4",13,75,10
"15399",15400,5426,2,1899-12-30 11:27:00,"4",13,75,10
"15400",15401,5427,3,1899-12-30 10:19:00,"4",19,100,10
"15401",15402,5427,1,1899-12-30 09:50:00,"4",19,125,10
"15402",15403,5427,2,1899-12-30 10:05:00,"4",19,100,10
"15403",15404,5428,3,1899-12-30 09:08:00,"2",13,100,10
"15404",15405,5428,2,1899-12-30 08:55:00,"2",13,100,10
"15405",15406,5428,1,1899-12-30 08:41:00,"2",13,100,10
"15406",15407,5429,1,1899-12-30 07:43:00,"2",36,225,10
"15407",15408,5429,2,1899-12-30 07:58:00,"2",36,225,10
"15408",15409,5429,3,1899-12-30 08:13:00,"2",36,225,10
"15409",15410,5430,3,1899-12-30 07:09:00,"2",18,150,10
"15410",15411,5430,2,1899-12-30 06:54:00,"2",18,150,10
"15411",15412,5430,1,1899-12-30 06:40:00,"2",18,150,10
"15412",15413,5431,2,1899-12-30 07:36:00,"2",10,75,10
"15413",15414,5431,3,1899-12-30 07:48:00,"2",10,75,10
"15414",15415,5431,1,1899-12-30 07:23:00,"2",10,75,10
"15415",15416,5432,1,1899-12-30 12:58:00,"4",10,75,10
"15416",15417,5432,2,1899-12-30 13:11:00,"4",10,75,10
"15417",15418,5432,3,1899-12-30 13:23:00,"4",10,75,10
"15418",15419,5433,1,1899-12-30 08:18:00,"4",23,175,10
"15419",15420,5433,2,1899-12-30 08:31:00,"4",23,175,10
"15420",15421,5433,3,1899-12-30 08:45:00,"4",23,175,10
"15421",15422,5434,3,1899-12-30 09:34:00,"4",15,75,10
"15422",15423,5434,1,1899-12-30 09:08:00,"4",15,75,10
"15423",15424,5434,2,1899-12-30 09:22:00,"4",15,75,10
"15424",15425,5435,2,1899-12-30 10:11:00,"4",10,75,10
"15425",15426,5435,1,1899-12-30 09:58:00,"4",10,75,10
"15426",15427,5435,3,1899-12-30 10:23:00,"4",10,75,10
"15427",15428,5436,2,1899-12-30 11:12:00,"4",14,75,10
"15428",15429,5436,3,1899-12-30 11:25:00,"4",14,75,10
"15429",15430,5436,1,1899-12-30 10:59:00,"4",14,75,10
"15430",15431,5437,1,1899-12-30 11:41:00,"4",20,75,10
"15431",15432,5437,2,1899-12-30 11:55:00,"4",20,75,10
"15432",15433,5437,3,1899-12-30 12:07:00,"4",20,75,10
"15433",15434,5438,3,1899-12-30 14:20:00,"4",9,75,10
"15434",15435,5438,1,1899-12-30 13:55:00,"4",9,75,10
"15435",15436,5438,2,1899-12-30 14:08:00,"4",9,75,10
"15436",15437,5439,3,1899-12-30 10:13:00,"4",54,225,10
"15437",15438,5439,1,1899-12-30 09:39:00,"4",54,225,10
"15438",15439,5439,2,1899-12-30 09:53:00,"4",54,225,10
"15439",15440,5440,1,1899-12-30 10:36:00,"4",30,200,10
"15440",15441,5440,2,1899-12-30 10:50:00,"4",30,200,10
"15441",15442,5440,3,1899-12-30 11:04:00,"4",30,200,10
"15442",15443,5441,3,1899-12-30 09:10:00,"4",40,225,10
"15443",15444,5441,2,1899-12-30 08:56:00,"4",40,225,10
"15444",15445,5441,1,1899-12-30 08:40:00,"4",40,225,10
"15445",15446,5442,2,1899-12-30 12:43:00,"4",12,100,10
"15446",15447,5442,1,1899-12-30 12:27:00,"4",12,100,10
"15447",15448,5442,3,1899-12-30 13:01:00,"4",12,100,10
"15448",15449,5443,2,1899-12-30 11:49:00,"4",26,175,10
"15449",15450,5443,3,1899-12-30 12:03:00,"4",26,175,10
"15450",15451,5443,1,1899-12-30 11:35:00,"4",26,175,10
"15451",15452,5444,1,1899-12-30 07:46:00,"4",22,175,10
"15452",15453,5444,2,1899-12-30 08:00:00,"4",22,175,10
"15453",15454,5444,3,1899-12-30 08:16:00,"4",22,175,10
"15454",15455,5445,1,1899-12-30 06:46:00,"3",30,200,10
"15455",15456,5445,2,1899-12-30 07:01:00,"3",30,200,10
"15456",15457,5445,3,1899-12-30 07:15:00,"3",30,200,10
"15457",15458,5446,1,1899-12-30 09:51:00,"4",10,75,10
"15458",15459,5446,2,1899-12-30 10:03:00,"4",10,75,10
"15459",15460,5446,3,1899-12-30 10:16:00,"4",10,75,10
"15460",15461,5447,2,1899-12-30 09:14:00,"4",35,175,10
"15461",15462,5447,3,1899-12-30 09:28:00,"4",35,175,10
"15462",15463,5447,1,1899-12-30 09:01:00,"4",35,175,10
"15463",15464,5448,2,1899-12-30 08:57:00,"2",12,100,10
"15464",15465,5448,3,1899-12-30 09:11:00,"2",12,100,10
"15465",15466,5448,1,1899-12-30 08:27:00,"2",12,100,10
"15466",15467,5449,1,1899-12-30 11:30:00,"2",40,225,10
"15467",15468,5449,2,1899-12-30 11:44:00,"2",40,225,10
"15468",15469,5449,3,1899-12-30 11:58:00,"2",40,225,10
"15469",15470,5450,1,1899-12-30 12:42:00,"3",10,75,10
"15470",15471,5450,2,1899-12-30 13:04:00,"3",10,75,10
"15471",15472,5450,3,1899-12-30 13:17:00,"3",10,75,10
"15472",15473,5451,3,1899-12-30 11:04:00,"3",36,225,10
"15473",15474,5451,1,1899-12-30 10:35:00,"3",36,225,10
"15474",15475,5451,2,1899-12-30 10:49:00,"3",36,225,10
"15475",15476,5452,3,1899-12-30 14:16:00,"4",8,75,10
"15476",15477,5452,1,1899-12-30 13:45:00,"4",8,75,10
"15477",15478,5452,2,1899-12-30 14:02:00,"4",8,75,10
"15478",15479,5453,1,1899-12-30 09:38:00,"2",39,225,10
"15479",15480,5453,2,1899-12-30 09:55:00,"2",39,225,10
"15480",15481,5453,3,1899-12-30 10:08:00,"2",39,225,10
"15481",15482,5454,1,1899-12-30 15:12:00,"4",18,125,10
"15482",15483,5454,2,1899-12-30 15:26:00,"4",18,125,10
"15483",15484,5454,3,1899-12-30 15:40:00,"4",18,125,10
"15484",15485,5455,1,1899-12-30 16:00:00,"4",14,125,10
"15485",15486,5455,2,1899-12-30 16:19:00,"4",14,125,10
"15486",15487,5455,3,1899-12-30 16:33:00,"4",14,125,10
"15487",15488,5605,2,1899-12-30 08:41:00,"2",40,225,10
"15488",15489,5605,3,1899-12-30 08:54:00,"2",40,225,10
"15489",15490,5605,1,1899-12-30 08:23:00,"2",40,225,10
"15490",15491,5606,2,1899-12-30 09:33:00,"2",10,75,10
"15491",15492,5606,3,1899-12-30 09:47:00,"2",10,75,10
"15492",15493,5606,1,1899-12-30 09:19:00,"2",10,75,10
"15493",15494,5607,1,1899-12-30 10:06:00,"2",24,175,10
"15494",15495,5607,2,1899-12-30 10:19:00,"2",24,175,10
"15495",15496,5607,3,1899-12-30 10:32:00,"2",24,175,10
"15496",15497,5608,1,1899-12-30 14:54:00,"4",40,225,10
"15497",15498,5608,2,1899-12-30 15:07:00,"4",40,225,10
"15498",15499,5608,3,1899-12-30 15:21:00,"4",40,225,10
"15499",15500,5609,3,1899-12-30 13:54:00,"2",28,200,10
"15500",15501,5609,1,1899-12-30 13:29:00,"2",28,200,10
"15501",15502,5609,2,1899-12-30 13:42:00,"2",28,200,10
"15502",15503,5610,1,1899-12-30 10:59:00,"2",24,175,10
"15503",15504,5610,2,1899-12-30 11:13:00,"2",24,175,10
"15504",15505,5610,3,1899-12-30 11:26:00,"2",24,175,10
"15505",15506,5611,1,1899-12-30 11:57:00,"2",21,150,10
"15506",15507,5611,2,1899-12-30 12:10:00,"2",21,150,10
"15507",15508,5611,3,1899-12-30 12:23:00,"2",21,150,10
"15508",15509,5612,1,1899-12-30 12:44:00,"4",26,175,10
"15509",15510,5612,2,1899-12-30 12:57:00,"4",26,175,10
"15510",15511,5612,3,1899-12-30 13:11:00,"4",26,175,10
"15511",15512,5613,1,1899-12-30 13:36:00,"4",7,75,10
"15512",15513,5613,2,1899-12-30 13:50:00,"4",7,75,10
"15513",15514,5613,3,1899-12-30 14:03:00,"4",7,75,10
"15514",15515,5614,1,1899-12-30 14:27:00,"4",26,175,10
"15515",15516,5614,2,1899-12-30 14:41:00,"4",26,175,10
"15516",15517,5614,3,1899-12-30 14:56:00,"4",26,175,10
"15517",15518,5615,2,1899-12-30 10:10:00,"2",26,175,10
"15518",15519,5615,1,1899-12-30 09:56:00,"2",26,175,10
"15519",15520,5616,1,1899-12-30 09:00:00,"2",13,100,10
"15520",15521,5616,2,1899-12-30 09:15:00,"2",13,100,10
"15521",15522,5616,3,1899-12-30 09:30:00,"2",13,100,10
"15522",15523,5617,1,1899-12-30 12:58:00,"2",15,125,10
"15523",15524,5617,2,1899-12-30 13:11:00,"2",15,125,10
"15524",15525,5617,3,1899-12-30 13:23:00,"2",15,125,10
"15525",15526,5618,3,1899-12-30 14:10:00,"2",31,200,10
"15526",15527,5618,1,1899-12-30 13:43:00,"2",31,200,10
"15527",15528,5618,2,1899-12-30 13:57:00,"2",31,200,10
"15528",15529,5619,2,1899-12-30 12:28:00,"2",33,225,10
"15529",15530,5619,3,1899-12-30 12:41:00,"2",33,225,10
"15530",15531,5619,1,1899-12-30 12:15:00,"2",33,225,10
"15531",15532,5620,3,1899-12-30 11:39:00,"2",23,175,5
"15532",15533,5620,2,1899-12-30 11:31:00,"2",23,175,5
"15533",15534,5620,1,1899-12-30 11:24:00,"2",23,175,5
"15534",15535,5621,1,1899-12-30 10:35:00,"2",13,100,10
"15535",15536,5621,3,1899-12-30 11:00:00,"2",13,100,10
"15536",15537,5621,2,1899-12-30 10:47:00,"2",13,100,10
"15537",15538,5622,1,1899-12-30 09:45:00,"2",40,225,10
"15538",15539,5622,2,1899-12-30 09:58:00,"2",40,225,10
"15539",15540,5622,3,1899-12-30 10:11:00,"2",40,225,10
"15540",15541,5623,2,1899-12-30 09:07:00,"2",37,225,10
"15541",15542,5623,3,1899-12-30 09:20:00,"2",37,225,10
"15542",15543,5623,1,1899-12-30 08:53:00,"2",37,225,10
"15543",15544,5624,2,1899-12-30 07:45:00,"3",24,150,10
"15544",15545,5624,3,1899-12-30 07:58:00,"3",24,150,10
"15545",15546,5624,1,1899-12-30 07:28:00,"3",24,150,10
"15546",15547,5625,1,1899-12-30 07:26:00,"2",10,75,10
"15547",15548,5625,2,1899-12-30 07:42:00,"2",10,75,10
"15548",15549,5625,3,1899-12-30 07:55:00,"2",10,75,10
"15549",15550,5626,1,1899-12-30 08:26:00,"2",13,100,10
"15550",15551,5626,2,1899-12-30 08:40:00,"2",13,100,10
"15551",15552,5626,3,1899-12-30 08:53:00,"2",13,100,10
"15552",15553,5627,3,1899-12-30 09:48:00,"2",26,175,10
"15553",15554,5627,1,1899-12-30 09:16:00,"2",26,175,10
"15554",15555,5627,2,1899-12-30 09:32:00,"2",26,175,10
"15555",15556,5628,3,1899-12-30 10:41:00,"3",13,75,10
"15556",15557,5628,2,1899-12-30 10:28:00,"3",13,75,10
"15557",15558,5628,1,1899-12-30 10:15:00,"3",13,75,10
"15558",15559,5629,1,1899-12-30 11:14:00,"4",13,75,10
"15559",15560,5629,2,1899-12-30 11:27:00,"4",13,75,10
"15560",15561,5629,3,1899-12-30 11:41:00,"4",13,75,10
"15561",15562,5630,1,1899-12-30 12:26:00,"4",13,75,10
"15562",15563,5630,2,1899-12-30 12:39:00,"4",13,75,10
"15563",15564,5630,3,1899-12-30 12:52:00,"4",13,75,10
"15564",15565,5631,3,1899-12-30 13:42:00,"4",14,75,10
"15565",15566,5631,1,1899-12-30 13:16:00,"4",14,75,10
"15566",15567,5631,2,1899-12-30 13:29:00,"4",14,75,10
"15567",15568,5632,3,1899-12-30 11:05:00,"2",44,225,10
"15568",15569,5632,2,1899-12-30 10:51:00,"2",44,225,10
"15569",15570,5632,1,1899-12-30 10:37:00,"2",44,225,10
"15570",15571,5633,3,1899-12-30 10:17:00,"2",58,225,10
"15571",15572,5633,2,1899-12-30 10:04:00,"2",58,225,10
"15572",15573,5633,1,1899-12-30 09:50:00,"2",58,225,10
"15573",15574,5634,3,1899-12-30 12:01:00,"2",42,225,10
"15574",15575,5634,1,1899-12-30 11:33:00,"2",42,225,10
"15575",15576,5634,2,1899-12-30 11:47:00,"2",42,225,10
"15576",15577,5635,1,1899-12-30 07:29:00,"2",9,75,10
"15577",15578,5635,3,1899-12-30 07:56:00,"2",8,75,10
"15578",15579,5635,2,1899-12-30 07:43:00,"2",6,75,10
"15579",15580,5636,1,1899-12-30 08:13:00,"2",32,225,10
"15580",15581,5636,2,1899-12-30 08:27:00,"2",32,225,10
"15581",15582,5636,3,1899-12-30 08:41:00,"2",32,225,10
"15582",15583,5637,3,1899-12-30 09:31:00,"2",23,150,10
"15583",15584,5637,1,1899-12-30 09:04:00,"2",23,150,10
"15584",15585,5637,2,1899-12-30 09:18:00,"2",23,150,10
"15585",15586,5638,3,1899-12-30 12:50:00,"2",38,225,10
"15586",15587,5638,1,1899-12-30 12:22:00,"2",38,225,10
"15587",15588,5638,2,1899-12-30 12:36:00,"2",38,225,10
"15588",15589,5639,2,1899-12-30 07:28:00,"2",15,125,10
"15589",15590,5639,1,1899-12-30 07:15:00,"2",15,125,10
"15590",15591,5639,3,1899-12-30 07:40:00,"2",15,125,10
"15591",15592,5640,3,1899-12-30 09:41:00,"2",10,75,10
"15592",15593,5640,1,1899-12-30 09:14:00,"2",10,75,10
"15593",15594,5640,2,1899-12-30 09:28:00,"2",10,75,10
"15594",15595,5641,1,1899-12-30 08:11:00,"2",35,225,10
"15595",15596,5641,3,1899-12-30 08:38:00,"2",30,200,10
"15596",15597,5641,2,1899-12-30 08:25:00,"2",35,225,10
"15597",15598,5642,1,1899-12-30 10:29:00,"2",22,175,10
"15598",15599,5642,2,1899-12-30 10:44:00,"2",22,175,10
"15599",15600,5642,3,1899-12-30 10:58:00,"2",22,175,10
"15600",15601,5643,3,1899-12-30 12:17:00,"3",6,75,10
"15601",15602,5643,1,1899-12-30 11:52:00,"2",6,75,10
"15602",15603,5643,2,1899-12-30 12:05:00,"3",6,75,10
"15603",15604,5644,3,1899-12-30 15:29:00,"4",10,75,10
"15604",15605,5644,2,1899-12-30 15:17:00,"4",10,75,10
"15605",15606,5644,1,1899-12-30 15:03:00,"4",10,75,10
"15606",15607,5645,2,1899-12-30 14:24:00,"4",15,125,10
"15607",15608,5645,1,1899-12-30 14:11:00,"4",15,125,10
"15608",15609,5645,3,1899-12-30 14:37:00,"4",15,125,10
"15609",15610,5646,1,1899-12-30 13:18:00,"4",36,225,10
"15610",15611,5646,2,1899-12-30 13:32:00,"4",36,225,10
"15611",15612,5646,3,1899-12-30 13:46:00,"4",36,225,10
"15612",15613,5647,1,1899-12-30 10:36:00,"4",6,75,10
"15613",15614,5647,2,1899-12-30 10:50:00,"4",6,75,10
"15614",15615,5647,3,1899-12-30 11:04:00,"4",6,75,10
"15615",15616,5648,3,1899-12-30 10:01:00,"2",21,150,10
"15616",15617,5648,1,1899-12-30 09:34:00,"2",21,150,10
"15617",15618,5648,2,1899-12-30 09:48:00,"2",21,150,10
"15618",15619,5649,2,1899-12-30 08:33:00,"2",30,200,10
"15619",15620,5649,3,1899-12-30 08:48:00,"2",30,200,10
"15620",15621,5649,1,1899-12-30 08:19:00,"2",30,200,10
"15621",15622,5650,1,1899-12-30 07:19:00,"2",15,125,10
"15622",15623,5650,2,1899-12-30 07:35:00,"2",15,125,10
"15623",15624,5650,3,1899-12-30 07:48:00,"2",15,125,10
"15624",15625,5651,2,1899-12-30 07:40:00,"2",14,125,10
"15625",15626,5651,3,1899-12-30 07:53:00,"2",14,125,10
"15626",15627,5651,1,1899-12-30 07:26:00,"2",14,125,10
"15627",15628,5652,1,1899-12-30 12:42:00,"4",39,225,10
"15628",15629,5652,2,1899-12-30 12:55:00,"4",39,225,10
"15629",15630,5652,3,1899-12-30 13:09:00,"4",39,225,10
"15630",15631,5653,2,1899-12-30 13:46:00,"4",10,75,10
"15631",15632,5653,3,1899-12-30 13:59:00,"4",10,75,10
"15632",15633,5653,1,1899-12-30 13:33:00,"4",10,75,10
"15633",15634,5654,2,1899-12-30 11:06:00,"2",32,225,10
"15634",15635,5654,3,1899-12-30 11:21:00,"2",32,225,10
"15635",15636,5654,1,1899-12-30 10:52:00,"2",32,225,10
"15636",15637,5655,1,1899-12-30 14:20:00,"4",10,75,10
"15637",15638,5655,2,1899-12-30 14:34:00,"4",10,75,10
"15638",15639,5655,3,1899-12-30 14:47:00,"4",10,75,10
"15639",15640,5656,3,1899-12-30 12:22:00,"4",37,225,10
"15640",15641,5656,1,1899-12-30 11:54:00,"2",37,225,10
"15641",15642,5656,2,1899-12-30 12:08:00,"2",37,225,10
"15642",15643,5657,2,1899-12-30 09:09:00,"2",15,125,10
"15643",15644,5657,1,1899-12-30 08:50:00,"2",15,125,10
"15644",15645,5657,3,1899-12-30 09:23:00,"2",15,125,10
"15645",15646,5658,1,1899-12-30 09:42:00,"2",17,125,10
"15646",15647,5658,2,1899-12-30 09:55:00,"2",17,125,10
"15647",15648,5658,3,1899-12-30 10:08:00,"2",17,125,10
"15648",15649,5659,1,1899-12-30 07:03:00,"2",48,225,10
"15649",15650,5659,2,1899-12-30 07:17:00,"2",48,225,10
"15650",15651,5659,3,1899-12-30 07:30:00,"2",48,225,10
"15651",15652,5660,1,1899-12-30 07:54:00,"2",8,75,10
"15652",15653,5660,2,1899-12-30 08:07:00,"2",8,75,10
"15653",15654,5660,3,1899-12-30 08:20:00,"2",8,75,10
"15654",15655,5661,1,1899-12-30 08:41:00,"2",28,175,10
"15655",15656,5661,2,1899-12-30 08:55:00,"2",28,175,10
"15656",15657,5661,3,1899-12-30 09:09:00,"2",28,175,10
"15657",15658,5662,1,1899-12-30 14:26:00,"4",38,225,10
"15658",15659,5662,2,1899-12-30 14:40:00,"4",38,225,10
"15659",15660,5663,1,1899-12-30 13:32:00,"4",38,225,10
"15660",15661,5663,2,1899-12-30 13:47:00,"4",38,225,10
"15661",15662,5663,3,1899-12-30 14:00:00,"4",38,225,10
"15662",15663,5664,1,1899-12-30 11:45:00,"3",30,200,10
"15663",15664,5664,2,1899-12-30 11:59:00,"3",30,200,10
"15664",15665,5664,3,1899-12-30 12:14:00,"3",30,200,10
"15665",15666,5665,3,1899-12-30 10:04:00,"2",26,175,10
"15666",15667,5665,1,1899-12-30 09:36:00,"2",26,175,10
"15667",15668,5665,2,1899-12-30 09:49:00,"2",26,175,10
"15668",15669,5666,3,1899-12-30 11:06:00,"3",23,150,10
"15669",15670,5666,1,1899-12-30 10:38:00,"2",23,150,10
"15670",15671,5666,2,1899-12-30 10:53:00,"2",23,150,10
"15671",15672,5667,1,1899-12-30 14:02:00,"4",12,75,10
"15672",15673,5667,2,1899-12-30 14:32:00,"4",12,75,10
"15673",15674,5667,3,1899-12-30 14:46:00,"4",12,75,10
"15674",15675,5668,1,1899-12-30 07:35:00,"2",11,75,10
"15675",15676,5668,2,1899-12-30 07:49:00,"2",11,75,10
"15676",15677,5668,3,1899-12-30 08:03:00,"2",11,75,10
"15677",15678,5669,1,1899-12-30 08:38:00,"2",17,125,10
"15678",15679,5669,2,1899-12-30 08:52:00,"2",17,125,10
"15679",15680,5669,3,1899-12-30 09:06:00,"2",17,125,10
"15680",15681,5670,1,1899-12-30 09:30:00,"4",17,125,10
"15681",15682,5670,2,1899-12-30 09:44:00,"4",17,125,10
"15682",15683,5670,3,1899-12-30 09:59:00,"4",10,75,10
"15683",15684,5671,1,1899-12-30 10:31:00,"4",11,75,10
"15684",15685,5671,2,1899-12-30 10:48:00,"4",11,75,10
"15685",15686,5671,3,NA,"4",11,75,10
"15686",15687,5672,1,1899-12-30 11:23:00,"4",18,75,10
"15687",15688,5672,2,1899-12-30 11:47:00,"4",18,75,10
"15688",15689,5672,3,1899-12-30 11:51:00,"4",18,75,10
"15689",15690,5673,1,1899-12-30 12:14:00,"4",17,75,10
"15690",15691,5673,2,1899-12-30 12:27:00,"4",17,75,10
"15691",15692,5673,3,1899-12-30 12:41:00,"4",17,75,10
"15692",15693,5674,3,1899-12-30 12:52:00,"2",13,100,10
"15693",15694,5674,1,1899-12-30 12:23:00,"2",13,100,10
"15694",15695,5674,2,1899-12-30 12:38:00,"2",13,100,10
"15695",15696,5675,2,1899-12-30 13:32:00,"4",22,175,10
"15696",15697,5675,1,1899-12-30 13:19:00,"4",22,175,10
"15697",15698,5675,3,1899-12-30 13:47:00,"4",22,175,10
"15698",15699,5676,1,1899-12-30 11:33:00,"2",30,200,10
"15699",15700,5676,2,1899-12-30 11:47:00,"2",30,200,10
"15700",15701,5676,3,1899-12-30 12:02:00,"2",30,200,10
"15701",15702,5677,1,1899-12-30 10:26:00,"2",14,125,10
"15702",15703,5677,2,1899-12-30 10:42:00,"2",14,125,5
"15703",15704,5677,3,1899-12-30 10:50:00,"2",14,125,5
"15704",15705,5678,1,1899-12-30 09:21:00,"2",20,150,10
"15705",15706,5678,2,1899-12-30 09:34:00,"2",20,150,10
"15706",15707,5678,3,1899-12-30 09:47:00,"2",20,150,10
"15707",15708,5679,1,1899-12-30 08:26:00,"2",44,225,10
"15708",15709,5679,2,1899-12-30 08:41:00,"2",44,225,10
"15709",15710,5679,3,1899-12-30 08:54:00,"2",44,225,10
"15710",15711,5680,1,1899-12-30 07:21:00,"2",24,175,10
"15711",15712,5680,2,1899-12-30 07:41:00,"2",24,175,10
"15712",15713,5680,3,1899-12-30 07:54:00,"2",24,175,10
"15713",15714,5681,2,1899-12-30 10:09:00,"2",30,200,10
"15714",15715,5681,1,1899-12-30 09:55:00,"2",30,200,10
